ANO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,META,DOSIS APLICADAS,COBERTURA
2010,NORTE DE SANTANDER,54670,SAN CALIXTO,364,198,54.4
2010,NORTE DE SANTANDER,54673,SAN CAYETANO,105,105,100
2010,NORTE DE SANTANDER,54680,SANTIAGO,58,31,53.4
2010,NORTE DE SANTANDER,54720,SARDINATA,581,441,75.9
2010,NORTE DE SANTANDER,54743,SILOS,108,104,96.3
2010,NORTE DE SANTANDER,54800,TEORAMA,538,307,57.1
2010,NORTE DE SANTANDER,54810,TIBU,947,765,80.8
2010,NORTE DE SANTANDER,54820,TOLEDO,345,285,82.6
2010,NORTE DE SANTANDER,54871,VILLA CARO,124,90,72.6
2010,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,1525,1460,95.7
2010,SANTANDER,68013,AGUADA,39,13,33.3
2010,SANTANDER,68020,ALBANIA,105,54,51.4
2010,SANTANDER,68051,ARATOCA,159,139,87.4
2010,SANTANDER,68077,BARBOSA,497,337,67.8
2010,SANTANDER,68079,BARICHARA,136,93,68.4
2010,SANTANDER,68081,BARRANCABERMEJA,3273,4090,125
2010,SANTANDER,68092,BETULIA,114,82,71.9
2010,SANTANDER,68101,BOLIVAR,280,131,46.8
2010,SANTANDER,68001,BUCARAMANGA,7448,9021,121.1
2010,SANTANDER,68121,CABRERA,44,30,68.2
2010,SANTANDER,68132,CALIFORNIA,36,35,97.2
2010,SANTANDER,68147,CAPITANEJO,103,73,70.9
2010,SANTANDER,68152,CARCASI,91,56,61.5
2010,SANTANDER,68160,CEPITA,40,28,70
2010,SANTANDER,68162,CERRITO,116,91,78.4
2010,SANTANDER,68167,CHARALA,198,174,87.9
2010,SANTANDER,68169,CHARTA,47,22,46.8
2010,SANTANDER,68176,CHIMA,52,39,75
2010,SANTANDER,68179,CHIPATA,95,57,60
2010,SANTANDER,68190,CIMITARRA,876,581,66.3
2010,SANTANDER,68207,CONCEPCION,102,86,84.3
2010,SANTANDER,68209,CONFINES,49,28,57.1
2010,SANTANDER,68211,CONTRATACION,90,46,51.1
2010,SANTANDER,68217,COROMORO,149,92,61.7
2010,SANTANDER,68229,CURITI,215,132,61.4
2010,SANTANDER,68235,EL CARMEN DE CHUCURI,376,254,67.6
2010,SANTANDER,68245,EL GUACAMAYO,39,28,71.8
2010,SANTANDER,68250,EL PEÃ‘ON,145,68,46.9
2010,SANTANDER,68255,EL PLAYON,272,239,87.9
2010,SANTANDER,68264,ENCINO,56,54,96.4
2010,SANTANDER,68266,ENCISO,63,35,55.6
2010,SANTANDER,68271,FLORIAN,142,78,54.9
2010,SANTANDER,68276,FLORIDABLANCA,3814,3819,100.1
2010,SANTANDER,68296,GALAN,49,48,98
2010,SANTANDER,68298,GAMBITA,109,66,60.6
2010,SANTANDER,68307,GIRON,2734,1951,71.4
2010,SANTANDER,68318,GUACA,121,106,87.6
2010,SANTANDER,68320,GUADALUPE,109,57,52.3
2010,SANTANDER,68322,GUAPOTA,45,16,35.6
2010,SANTANDER,68324,GUAVATA,70,40,57.1
2010,SANTANDER,68344,HATO,41,31,75.6
2010,SANTANDER,68368,JESUS MARIA,66,46,69.7
2010,SANTANDER,68370,JORDAN,20,10,50
2010,SANTANDER,68377,LA BELLEZA,172,82,47.7
2010,SANTANDER,68397,LA PAZ,98,60,61.2
2010,SANTANDER,68385,LANDAZURI,351,228,65
2010,SANTANDER,68406,LEBRIJA,683,663,97.1
2010,SANTANDER,68418,LOS SANTOS,232,173,74.6
2010,SANTANDER,68425,MACARAVITA,42,35,83.3
2010,SANTANDER,68432,MALAGA,311,245,78.8
2010,SANTANDER,68444,MATANZA,103,65,63.1
2010,SANTANDER,68464,MOGOTES,233,161,69.1
2010,SANTANDER,68468,MOLAGAVITA,103,46,44.7
2010,SANTANDER,68498,OCAMONTE,96,79,82.3
2010,SANTANDER,68500,OIBA,236,146,61.9
2010,SANTANDER,68502,ONZAGA,113,67,59.3
2010,SANTANDER,68522,PALMAR,55,11,20
2010,SANTANDER,68524,PALMAS DEL SOCORRO,42,23,54.8
2010,SANTANDER,68533,PARAMO,87,54,62.1
2010,SANTANDER,68547,PIEDECUESTA,2256,1622,71.9
2010,SANTANDER,68549,PINCHOTE,87,41,47.1
2010,SANTANDER,68572,PUENTE NACIONAL,231,125,54.1
2010,SANTANDER,68573,PUERTO PARRA,173,132,76.3
2010,SANTANDER,68575,PUERTO WILCHES,714,592,82.9
2010,SANTANDER,68615,RIONEGRO,564,483,85.6
2010,SANTANDER,68655,SABANA DE TORRES,377,623,165.3
2010,SANTANDER,68669,SAN ANDRES,148,131,88.5
2010,SANTANDER,68673,SAN BENITO,79,35,44.3
2010,SANTANDER,68679,SAN GIL,652,839,128.7
2010,SANTANDER,68682,SAN JOAQUIN,48,43,89.6
2010,SANTANDER,68684,SAN JOSE DE MIRANDA,90,69,76.7
2010,SANTANDER,68686,SAN MIGUEL,46,22,47.8
2010,SANTANDER,68689,SAN VICENTE DE CHUCURI,660,473,71.7
2010,SANTANDER,68705,SANTA BARBARA,46,36,78.3
2010,SANTANDER,68720,SANTA HELENA DEL OPON,105,74,70.5
2010,SANTANDER,68745,SIMACOTA,176,140,79.5
2010,SANTANDER,68755,SOCORRO,483,432,89.4
2010,SANTANDER,68770,SUAITA,189,171,90.5
2010,SANTANDER,68773,SUCRE,182,90,49.5
2010,SANTANDER,68780,SURATA,62,62,100
2010,SANTANDER,68820,TONA,129,123,95.3
2010,SANTANDER,68855,VALLE DE SAN JOSE,87,81,93.1
2010,SANTANDER,68861,VELEZ,418,293,70.1
2010,SANTANDER,68867,VETAS,54,17,31.5
2010,SANTANDER,68872,VILLANUEVA,100,74,74
2010,SANTANDER,68895,ZAPATOCA,157,156,99.4
2010,VALLE DEL CAUCA,76020,ALCALA,358,181,50.6
2010,VALLE DEL CAUCA,76036,ANDALUCIA,293,235,80.2
2010,VALLE DEL CAUCA,76041,ANSERMANUEVO,388,371,95.6
2010,VALLE DEL CAUCA,76054,ARGELIA,132,109,82.6
2010,VALLE DEL CAUCA,76100,BOLIVAR,287,283,98.6
2010,VALLE DEL CAUCA,76113,BUGALAGRANDE,344,279,81.1
2010,VALLE DEL CAUCA,76122,CAICEDONIA,496,346,69.8
2010,VALLE DEL CAUCA,76130,CANDELARIA,1236,991,80.2
2010,VALLE DEL CAUCA,76147,CARTAGO,2031,1731,85.2
2010,VALLE DEL CAUCA,76233,DAGUA,629,507,80.6
2010,VALLE DEL CAUCA,76243,EL AGUILA,203,147,72.4
2010,VALLE DEL CAUCA,76246,EL CAIRO,188,94,50
2010,VALLE DEL CAUCA,76248,EL CERRITO,897,878,97.9
2010,VALLE DEL CAUCA,76250,EL DOVIO,172,195,113.4
2010,VALLE DEL CAUCA,76275,FLORIDA,1061,917,86.4
2010,VALLE DEL CAUCA,76306,GINEBRA,320,214,66.9
2010,VALLE DEL CAUCA,76318,GUACARI,547,539,98.5
2010,VALLE DEL CAUCA,76364,JAMUNDI,1915,1202,62.8
2010,VALLE DEL CAUCA,76377,LA CUMBRE,177,157,88.7
2010,VALLE DEL CAUCA,76400,LA UNION,586,411,70.1
2010,VALLE DEL CAUCA,76403,LA VICTORIA,209,148,70.8
2010,VALLE DEL CAUCA,76497,OBANDO,286,201,70.3
2010,VALLE DEL CAUCA,76520,PALMIRA,4342,3523,81.1
2010,VALLE DEL CAUCA,76563,PRADERA,1059,687,64.9
2010,VALLE DEL CAUCA,76606,RESTREPO,286,227,79.4
2010,VALLE DEL CAUCA,76616,RIOFRIO,276,190,68.8
2010,VALLE DEL CAUCA,76622,ROLDANILLO,568,422,74.3
2010,VALLE DEL CAUCA,76670,SAN PEDRO,279,132,47.3
2010,VALLE DEL CAUCA,76736,SEVILLA,771,557,72.2
2010,VALLE DEL CAUCA,76823,TORO,295,238,80.7
2010,VALLE DEL CAUCA,76828,TRUJILLO,349,230,65.9
2010,VALLE DEL CAUCA,76834,TULUA,3216,3076,95.6
2010,VALLE DEL CAUCA,76845,ULLOA,105,58,55.2
2010,VALLE DEL CAUCA,76863,VERSALLES,130,94,72.3
2010,VALLE DEL CAUCA,76869,VIJES,170,162,95.3
2010,VALLE DEL CAUCA,76890,YOTOCO,253,202,79.8
2010,VALLE DEL CAUCA,76892,YUMBO,1742,1531,87.9
2010,VALLE DEL CAUCA,76895,ZARZAL,730,565,77.4
2010,BOGOTÁ D.C.,11001,Bogotá D.C.,119681,112629,94.11
2010,BOLIVAR,13001,CARTAGENA,17047,19264,113.01
2010,BOLÍVAR,13006,Achí,468,440,94.02
2010,BOLÍVAR,13030,Altos del Rosario,295,159,53.90
2010,BOLÍVAR,13042,Arenal,447,175,39.15
2010,BOLÍVAR,13052,Arjona,1446,1321,91.36
2010,BOLÍVAR,13062,Arroyohondo,216,210,97.22
2010,BOLÍVAR,13074,Barranco de Loba,456,467,102.41
2010,BOLÍVAR,13140,Calamar,509,510,100.20
2010,BOLÍVAR,13160,Cantagallo,188,107,56.91
2010,BOLÍVAR,13188,Cicuco,246,223,90.65
2010,BOLÍVAR,13212,Córdoba,334,382,114.37
2010,BOLÍVAR,13222,Clemencia,300,261,87.00
2010,BOLÍVAR,13244,El Carmen de Bolívar,1784,1178,66.03
2010,BOLÍVAR,13248,El Guamo,155,138,89.03
2010,BOLÍVAR,13268,El Peñón,233,105,45.06
2010,BOLÍVAR,13300,Hatillo de Loba,331,348,105.14
2010,BOLÍVAR,13430,Magangué,2765,2189,79.17
2010,BOLÍVAR,13433,Mahates,537,348,64.80
2010,BOLÍVAR,13440,Margarita,225,85,37.78
2010,BOLÍVAR,13442,María La Baja,1211,1063,87.78
2010,BOLÍVAR,13458,Montecristo,468,331,70.73
2010,BOLÍVAR,13468,Mompós,1017,861,84.66
2010,BOLÍVAR,13473,Morales,474,365,77.00
2010,BOLÍVAR,13490,Norosí,116,22,18.97
2010,BOLÍVAR,13549,Pinillos,681,765,112.33
2010,BOLÍVAR,13580,Regidor,249,87,34.94
2010,BOLÍVAR,13600,Río Viejo,427,228,53.40
2010,BOLÍVAR,13620,San Cristóbal,127,113,88.98
2010,BOLÍVAR,13647,San Estanislao,358,316,88.27
2010,BOLÍVAR,13650,San Fernando,327,320,97.86
2010,BOLÍVAR,13654,San Jacinto,440,448,101.82
2010,BOLÍVAR,13655,San Jacinto del Cauca,304,80,26.32
2010,BOLÍVAR,13657,San Juan Nepomuceno,660,927,140.45
2010,BOLÍVAR,13667,San Martín de Loba,436,358,82.11
2010,BOLÍVAR,13670,San Pablo,693,647,93.36
2010,BOLÍVAR,13673,Santa Catalina,306,160,52.29
2010,BOLÍVAR,13683,Santa Rosa,475,470,98.95
2010,BOLÍVAR,13688,Santa Rosa del Sur,978,958,97.96
2010,BOLÍVAR,13744,Simití,498,456,91.57
2010,BOLÍVAR,13760,Soplaviento,153,155,101.31
2010,BOLÍVAR,13780,Talaigua Nuevo,271,278,102.58
2010,BOLÍVAR,13810,Tiquisio,602,595,98.84
2010,BOLÍVAR,13836,Turbaco,1243,1556,125.18
2010,BOLÍVAR,13838,Turbaná,330,219,66.36
2010,BOLÍVAR,13873,Villanueva,412,394,95.63
2010,BOLÍVAR,13894,Zambrano,269,215,79.93
2010,BOYACÁ,15001,Tunja,2926,2982,101.91
2010,BOYACÁ,15022,Almeida,35,18,51.43
2010,BOYACÁ,15047,Aquitania,348,351,100.86
2010,BOYACÁ,15051,Arcabuco,102,100,98.04
2010,BOYACÁ,15087,Belén,137,127,92.70
2010,BOYACÁ,15090,Berbeo,44,27,61.36
2010,BOYACÁ,15092,Beteitiva,42,39,92.86
2010,BOYACÁ,15097,Boavita,120,72,60.00
2010,BOYACÁ,15104,Boyacá,103,81,78.64
2010,BOYACÁ,15106,Briceño,50,35,70.00
2010,BOYACÁ,15109,Buenavista,109,67,61.47
2010,BOYACÁ,15114,Busbanza,18,11,61.11
2010,BOYACÁ,15131,Caldas,61,39,63.93
2010,BOYACÁ,15135,Campohermoso,84,81,96.43
2010,BOYACÁ,15162,Cerinza,61,63,103.28
2010,BOYACÁ,15172,Chinavita,61,37,60.66
2010,BOYACÁ,15176,Chiquinquirá,1115,1144,102.60
2010,BOYACÁ,15180,Chiscas,91,48,52.75
2010,BOYACÁ,15183,Chita,243,208,85.60
2010,BOYACÁ,15185,Chitaraque,110,105,95.45
2010,BOYACÁ,15187,Chivatá,107,75,70.09
2010,BOYACÁ,15189,Ciénega,91,81,89.01
2010,BOYACÁ,15204,Combita,206,197,95.63
2010,BOYACÁ,15212,Coper,74,63,85.14
2010,BOYACÁ,15215,Corrales,40,50,125.00
2010,BOYACÁ,15218,Covarachía,58,40,68.97
2010,BOYACÁ,15223,Cubará,159,161,101.26
2010,BOYACÁ,15224,Cucaita,96,93,96.88
2010,BOYACÁ,15226,Cuítiva,37,25,67.57
2010,BOYACÁ,15232,Chiquiza,124,98,79.03
2010,BOYACÁ,15236,Chivor,43,30,69.77
2010,BOYACÁ,15238,Duitama,1849,1772,95.84
2010,BOYACÁ,15244,El Cocuy,102,75,73.53
2010,BOYACÁ,15248,El Espino,45,55,122.22
2010,BOYACÁ,15272,Firavitoba,91,87,95.60
2010,BOYACÁ,15276,Floresta,73,38,52.05
2010,BOYACÁ,15293,Gachantivá,56,56,100.00
2010,BOYACÁ,15296,Gámeza,102,101,99.02
2010,BOYACÁ,15299,Garagoa,303,236,77.89
2010,BOYACÁ,15317,Guacamayas,31,17,54.84
2010,BOYACÁ,15322,Guateque,149,148,99.33
2010,BOYACÁ,15325,Guayatá,59,37,62.71
2010,BOYACÁ,15332,Guicán,179,68,37.99
2010,BOYACÁ,15362,Iza,35,35,100.00
2010,BOYACÁ,15367,Jenesano,131,118,90.08
2010,BOYACÁ,15368,Jericó,77,78,101.30
2010,BOYACÁ,15377,Labranzagrande,94,58,61.70
2010,BOYACÁ,15380,La Capilla,41,39,95.12
2010,BOYACÁ,15401,La Victoria,29,32,110.34
2010,BOYACÁ,15403,La Uvita,46,28,60.87
2010,BOYACÁ,15407,Villa de Leiva,242,232,95.87
2010,BOYACÁ,15425,Macanal,86,38,44.19
2010,BOYACÁ,15442,Maripí,168,82,48.81
2010,BOYACÁ,15455,Miraflores,161,154,95.65
2010,BOYACÁ,15464,Mongua,99,118,119.19
2010,BOYACÁ,15466,Monguí,95,95,100.00
2010,BOYACÁ,15469,Moniquirá,388,333,85.82
2010,BOYACÁ,15476,Motavita,146,145,99.32
2010,BOYACÁ,15480,Muzo,191,329,172.25
2010,BOYACÁ,15491,Nobsa,281,280,99.64
2010,BOYACÁ,15494,Nuevo Colón,123,68,55.28
2010,BOYACÁ,15500,Oicatá,60,45,75.00
2010,BOYACÁ,15507,Otanche,254,132,51.97
2010,BOYACÁ,15511,Pachavita,43,43,100.00
2010,BOYACÁ,15514,Páez,67,44,65.67
2010,BOYACÁ,15516,Paipa,534,546,102.25
2010,BOYACÁ,15518,Pajarito,14,26,185.71
2010,BOYACÁ,15522,Panqueba,24,18,75.00
2010,BOYACÁ,15531,Pauna,216,118,54.63
2010,BOYACÁ,15533,Paya,64,35,54.69
2010,BOYACÁ,15537,Paz del Río,90,94,104.44
2010,BOYACÁ,15542,Pesca,150,144,96.00
2010,BOYACÁ,15550,Pisba,31,33,106.45
2010,BOYACÁ,15572,Puerto Boyacá,1011,978,96.74
2010,BOYACÁ,15580,Quipama,136,109,80.15
2010,BOYACÁ,15599,Ramiriquí,206,157,76.21
2010,BOYACÁ,15600,Ráquira,290,127,43.79
2010,BOYACÁ,15621,Rondón,47,49,104.26
2010,BOYACÁ,15632,Saboyá,245,181,73.88
2010,BOYACÁ,15638,Sáchica,84,84,100.00
2010,BOYACÁ,15646,Samacá,425,417,98.12
2010,BOYACÁ,15660,San Eduardo,40,29,72.50
2010,BOYACÁ,15664,San José de Pare,103,62,60.19
2010,BOYACÁ,15667,San Luis de Gaceno,104,101,97.12
2010,BOYACÁ,15673,San Mateo,75,65,86.67
2010,BOYACÁ,15676,San Miguel de Sema,85,47,55.29
2010,BOYACÁ,15681,San Pablo de Borbur,201,193,96.02
2010,BOYACÁ,15686,Santana,152,112,73.68
2010,BOYACÁ,15690,Santa María,88,78,88.64
2010,BOYACÁ,15693,Santa Rosa de Viterbo,177,177,100.00
2010,BOYACÁ,15696,Santa Sofía,54,44,81.48
2010,BOYACÁ,15720,Sativanorte,46,29,63.04
2010,BOYACÁ,15723,Sativasur,18,22,122.22
2010,BOYACÁ,15740,Siachoque,199,119,59.80
2010,BOYACÁ,15753,Soatá,125,110,88.00
2010,BOYACÁ,15755,Socotá,163,182,111.66
2010,BOYACÁ,15757,Socha,129,179,138.76
2010,BOYACÁ,15759,Sogamoso,1843,2238,121.43
2010,BOYACÁ,15761,Somondoco,61,20,32.79
2010,BOYACÁ,15762,Sora,68,42,61.76
2010,BOYACÁ,15763,Sotaquirá,174,143,82.18
2010,BOYACÁ,15764,Soracá,120,120,100.00
2010,BOYACÁ,15774,Susacón,61,26,42.62
2010,BOYACÁ,15776,Sutamarchán,111,80,72.07
2010,BOYACÁ,15778,Sutatenza,66,38,57.58
2010,BOYACÁ,15790,Tasco,120,123,102.50
2010,BOYACÁ,15798,Tenza,62,48,77.42
2010,BOYACÁ,15804,Tibaná,164,100,60.98
2010,BOYACÁ,15806,Tibasosa,239,149,62.34
2010,BOYACÁ,15808,Tinjacá,53,28,52.83
2010,BOYACÁ,15810,Tipacoque,61,53,86.89
2010,BOYACÁ,15814,Toca,199,187,93.97
2010,BOYACÁ,15816,Toguí,105,66,62.86
2010,BOYACÁ,15820,Tópaga,67,54,80.60
2010,BOYACÁ,15822,Tota,101,90,89.11
2010,BOYACÁ,15832,Tununguá,31,25,80.65
2010,BOYACÁ,15835,Turmequé,113,109,96.46
2010,BOYACÁ,15837,Tuta,182,120,65.93
2010,BOYACÁ,15839,Tutazá,30,36,120.00
2010,BOYACÁ,15842,Umbita,222,109,49.10
2010,BOYACÁ,15861,Ventaquemada,306,292,95.42
2010,BOYACÁ,15879,Viracachá,68,47,69.12
2010,BOYACÁ,15897,Zetaquirá,88,88,100.00
2010,CALDAS,17001,Manizales,5313,4016,75.59
2010,CALDAS,17013,Aguadas,419,295,70.41
2010,CALDAS,17042,Anserma,596,403,67.62
2010,CALDAS,17050,Aranzazu,233,180,77.25
2010,CALDAS,17088,Belalcázar,217,160,73.73
2010,CALDAS,17174,Chinchiná,932,722,77.47
2010,CALDAS,17272,Filadelfia,225,132,58.67
2010,CALDAS,17380,La Dorada,1454,1284,88.31
2010,CALDAS,17388,La Merced,117,64,54.70
2010,CALDAS,17433,Manzanares,471,249,52.87
2010,CALDAS,17442,Marmato,195,141,72.31
2010,CALDAS,17444,Marquetalia,325,179,55.08
2010,CALDAS,17446,Marulanda,77,53,68.83
2010,CALDAS,17486,Neira,631,320,50.71
2010,CALDAS,17495,Norcasia,158,113,71.52
2010,CALDAS,17513,Pácora,322,163,50.62
2010,CALDAS,17524,Palestina,348,216,62.07
2010,CALDAS,17541,Pensilvania,504,442,87.70
2010,CALDAS,17614,Riosucio,1035,636,61.45
2010,CALDAS,17616,Risaralda,200,149,74.50
2010,CALDAS,17653,Salamina,359,213,59.33
2010,CALDAS,17662,Samaná,538,251,46.65
2010,CALDAS,17665,San José de Fragua,146,84,57.53
2010,CALDAS,17777,Supía,477,370,77.57
2010,CALDAS,17867,Victoria,168,110,65.48
2010,CALDAS,17873,Villamaría,860,527,61.28
2010,CALDAS,17877,Viterbo,251,148,58.96
2010,CAQUETÁ,18001,Florencia,3260,3281,100.64
2010,CAQUETÁ,18029,Albania,166,101,60.84
2010,CAQUETÁ,18094,Belén de los Andaquíes,317,266,83.91
2010,CAQUETÁ,18150,Cartagena del Chairá,848,870,102.59
2010,CAQUETÁ,18205,Curillo,294,281,95.58
2010,CAQUETÁ,18247,El Doncello,490,440,89.80
2010,CAQUETÁ,18256,El Paujil,486,300,61.73
2010,CAQUETÁ,18410,La Montañita,584,537,91.95
2010,CAQUETÁ,18460,Milán,315,255,80.95
2010,CAQUETÁ,18479,Morelia,95,85,89.47
2010,CAQUETÁ,18592,Puerto Rico,852,771,90.49
2010,CAQUETÁ,18610,San José del Fragua,373,280,75.07
2010,CAQUETÁ,18753,San Vicente del Caguán,1580,1384,87.59
2010,CAQUETÁ,18756,Solano,554,326,58.84
2010,CAQUETÁ,18785,Solita,236,196,83.05
2010,CAQUETÁ,18860,Valparaíso,293,208,70.99
2010,CAUCA,19001,Popayán,3804,4042,106.26
2010,CAUCA,19022,Almaguer,410,392,95.61
2010,CAUCA,19050,Argelia,551,457,82.94
2010,CAUCA,19075,Balboa,506,285,56.32
2010,CAUCA,19100,Bolívar,787,737,93.65
2010,CAUCA,19110,Buenos Aires,620,626,100.97
2010,CAUCA,19130,Cajibío,787,776,98.60
2010,CAUCA,19137,Caldono,760,851,111.97
2010,CAUCA,19142,Caloto,315,321,101.90
2010,CAUCA,19212,Corinto,619,605,97.74
2010,CAUCA,19256,El Tambo,889,645,72.55
2010,CAUCA,19290,Florencia,111,103,92.79
2010,CAUCA,19300,Guachene,457,324,70.90
2010,CAUCA,19318,Guapi,754,810,107.43
2010,CAUCA,19355,Inza,738,554,75.07
2010,CAUCA,19364,Jambaló,417,375,89.93
2010,CAUCA,19392,La Sierra,179,195,108.94
2010,CAUCA,19397,La Vega,868,507,58.41
2010,CAUCA,19418,López,527,383,72.68
2010,CAUCA,19450,Mercaderes,349,244,69.91
2010,CAUCA,19455,Miranda,782,832,106.39
2010,CAUCA,19473,Morales,564,544,96.45
2010,CAUCA,19513,Padilla,152,146,96.05
2010,CAUCA,19517,Páez,875,873,99.77
2010,CAUCA,19532,Patía (El Bordo),722,665,92.11
2010,CAUCA,19533,Piamonte,180,162,90.00
2010,CAUCA,19548,Piendamó,746,639,85.66
2010,CAUCA,19573,Puerto Tejada,822,811,98.66
2010,CAUCA,19585,Puracé,333,289,86.79
2010,CAUCA,19622,Rosas,219,114,52.05
2010,CAUCA,19693,San Sebastián,213,217,101.88
2010,CAUCA,19698,Santander de Quilichao,1551,160,10.32
2010,CAUCA,19701,Santa Rosa,236,1547,655.51
2010,CAUCA,19743,Silvia,682,696,102.05
2010,CAUCA,19760,Sotará,293,149,50.85
2010,CAUCA,19780,Suárez,423,417,98.58
2010,CAUCA,19785,Sucre,156,115,73.72
2010,CAUCA,19807,Timbío,521,499,95.78
2010,CAUCA,19809,Timbiquí,590,395,66.95
2010,CAUCA,19821,Toribio,695,531,76.40
2010,CAUCA,19824,Totoró,441,378,85.71
2010,CAUCA,19845,Villa Rica,304,275,90.46
2010,CESAR,20001,Valledupar,8525,9258,108.60
2010,CESAR,20011,Aguachica,1930,1843,95.49
2010,CESAR,20013,Agustín Codazzi,1250,1356,108.48
2010,CESAR,20032,Astrea,525,542,103.24
2010,CESAR,20045,Becerril,368,384,104.35
2010,CESAR,20060,Bosconia,906,933,102.98
2010,CESAR,20175,Chimichagua,861,795,92.33
2010,CESAR,20178,Chiriguaná,505,530,104.95
2010,CESAR,20228,Curumaní,648,789,121.76
2010,CESAR,20238,El Copey,666,637,95.65
2010,CESAR,20250,El Paso,579,809,139.72
2010,CESAR,20295,Gamarra,312,242,77.56
2010,CESAR,20310,González,164,71,43.29
2010,CESAR,20383,La Gloria,313,312,99.68
2010,CESAR,20400,La Jagua de Ibirico,546,873,159.89
2010,CESAR,20443,Manaure Balcón del Cesar,311,333,107.07
2010,CESAR,20517,Pailitas,377,413,109.55
2010,CESAR,20550,Pelaya,416,426,102.40
2010,CESAR,20570,Pueblo Bello,589,558,94.74
2010,CESAR,20614,Río de Oro,285,235,82.46
2010,CESAR,20621,Robles (La Paz),541,624,115.34
2010,CESAR,20710,San Alberto,487,435,89.32
2010,CESAR,20750,San Diego,311,340,109.32
2010,CESAR,20770,San Martín,425,438,103.06
2010,CESAR,20787,Tamalameque,319,321,100.63
2010,CÓRDOBA,23001,Montería,8256,7927,96.02
2010,CÓRDOBA,23068,Ayapel,1192,1160,97.32
2010,CÓRDOBA,23079,Buenavista,518,489,94.40
2010,CÓRDOBA,23090,Canalete,503,509,101.19
2010,CÓRDOBA,23162,Cereté,1681,1691,100.59
2010,CÓRDOBA,23168,Chimá,280,243,86.79
2010,CÓRDOBA,23182,Chinú,883,860,97.40
2010,CÓRDOBA,23189,Ciénaga de Oro,1245,1245,100.00
2010,CÓRDOBA,23300,Cotorra,295,298,101.02
2010,CÓRDOBA,23350,La Apartada,362,347,95.86
2010,CÓRDOBA,23417,Lorica,2480,2358,95.08
2010,CÓRDOBA,23419,Los Córdobas,599,688,114.86
2010,CÓRDOBA,23464,Momil,296,284,95.95
2010,CÓRDOBA,23466,Montelíbano,1753,1813,103.42
2010,CÓRDOBA,23500,Moñitos,683,665,97.36
2010,CÓRDOBA,23555,Planeta Rica,1404,1370,97.58
2010,CÓRDOBA,23570,Pueblo Nuevo,872,869,99.66
2010,CÓRDOBA,23574,Puerto Escondido,675,745,110.37
2010,CÓRDOBA,23580,Puerto Libertador,1110,1005,90.54
2010,CÓRDOBA,23586,Purísima,334,358,107.19
2010,CÓRDOBA,23660,Sahagún,1789,1708,95.47
2010,CÓRDOBA,23670,San Andrés de Sotavento,1090,1077,98.81
2010,CÓRDOBA,23672,San Antero,640,563,87.97
2010,CÓRDOBA,23675,San Bernardo del Viento,786,747,95.04
2010,CÓRDOBA,23678,San Carlos,585,401,68.55
2010,CÓRDOBA,23682,San José de Ure,307,304,99.02
2010,CÓRDOBA,23686,San Pelayo,806,774,96.03
2010,CÓRDOBA,23807,Tierralta,2430,2398,98.68
2010,CÓRDOBA,23815,Tuchín,1084,1082,99.82
2010,CÓRDOBA,23855,Valencia,998,1004,100.60
2010,CUNDINAMARCA,25001,Agua de Dios,188,118,62.77
2010,CUNDINAMARCA,25019,Albán,111,65,58.56
2010,CUNDINAMARCA,25035,Anapoima,196,151,77.04
2010,CUNDINAMARCA,25040,Anolaima,207,185,89.37
2010,CUNDINAMARCA,25053,Arbeláez,257,128,49.81
2010,CUNDINAMARCA,25086,Beltrán,41,23,56.10
2010,CUNDINAMARCA,25095,Bituima,53,29,54.72
2010,CUNDINAMARCA,25099,Bojacá,230,88,38.26
2010,CUNDINAMARCA,25120,Cabrera,110,92,83.64
2010,CUNDINAMARCA,25123,Cachipay,203,113,55.67
2010,CUNDINAMARCA,25126,Cajicá,926,733,79.16
2010,CUNDINAMARCA,25148,Caparrapí,287,132,45.99
2010,CUNDINAMARCA,25151,Caqueza,302,208,68.87
2010,CUNDINAMARCA,25154,Carmen de Carupa,158,167,105.70
2010,CUNDINAMARCA,25168,Chaguaní,78,41,52.56
2010,CUNDINAMARCA,25175,Chía,1926,1393,72.33
2010,CUNDINAMARCA,25178,Chipaque,163,116,71.17
2010,CUNDINAMARCA,25181,Choachí,205,124,60.49
2010,CUNDINAMARCA,25183,Chocontá,415,412,99.28
2010,CUNDINAMARCA,25200,Cogua,379,213,56.20
2010,CUNDINAMARCA,25214,Cota,400,264,66.00
2010,CUNDINAMARCA,25224,Cucunubá,173,140,80.92
2010,CUNDINAMARCA,25245,El Colegio,354,290,81.92
2010,CUNDINAMARCA,25258,El Peñón,78,50,64.10
2010,CUNDINAMARCA,25260,El Rosal,343,373,108.75
2010,CUNDINAMARCA,25269,Facatativa,2311,2425,104.93
2010,CUNDINAMARCA,25279,Fómeque,214,123,57.48
2010,CUNDINAMARCA,25281,Fosca,144,98,68.06
2010,CUNDINAMARCA,25286,Funza,1272,1611,126.65
2010,CUNDINAMARCA,25288,Fúquene,104,44,42.31
2010,CUNDINAMARCA,25290,Fusagasugá,2049,1798,87.75
2010,CUNDINAMARCA,25293,Gachalá,140,34,24.29
2010,CUNDINAMARCA,25295,Gachancipá,302,179,59.27
