ANO,DEPARTAMENTO,CODIGO MUNICIPIO,MUNICIPIO,ipm_pobreza,ipm_sin_salud,ipm_sin_acceso_salud,nivel_sisben,proporcion_rural,Educación_neta_total,Ingresos totales,pcte_poblacion_rural
2009,ANTIOQUIA,5002,ABEJORRAL,0,0,0,0,0,0.89,8193.65,0
2009,ANTIOQUIA,5004,ABRIAQUI,0,0,0,0,0,0.88,2992.01,0
2009,ANTIOQUIA,5021,ALEJANDRIA,0,0,0,0,0,1.13,5219.18,0
2009,ANTIOQUIA,5030,AMAGA,0,0,0,0,0,0.81,11334.66,0
2009,ANTIOQUIA,5031,AMALFI,0,0,0,0,0,0.88,17377.29,0
2009,ANTIOQUIA,5034,ANDES,0,0,0,0,0,0.81,19764.76,0
2009,ANTIOQUIA,5036,ANGELOPOLIS,0,0,0,0,0,0.78,6221.73,0
2009,ANTIOQUIA,5038,ANGOSTURA,0,0,0,0,0,0.75,9539.95,0
2009,ANTIOQUIA,5040,ANORI,0,0,0,0,0,0.91,12051.77,0
2009,ANTIOQUIA,5044,ANZA,0,0,0,0,0,0.84,5307.58,0
2009,ANTIOQUIA,5045,APARTADO,0,0,0,0,0,0.57,46539.43,0
2009,ANTIOQUIA,5051,ARBOLETES,0,0,0,0,0,0.86,13742.09,0
2009,ANTIOQUIA,5055,ARGELIA,0,0,0,0,0,0.78,6806.97,0
2009,ANTIOQUIA,5059,ARMENIA,0,0,0,0,0,0.91,3859.62,0
2009,ANTIOQUIA,5079,BARBOSA,0,0,0,0,0,0.91,19295.86,0
2009,ANTIOQUIA,5088,BELLO,0,0,0,0,0,0.86,315245.59,0
2009,ANTIOQUIA,5086,BELMIRA,0,0,0,0,0,0.89,4840.41,0
2009,ANTIOQUIA,5091,BETANIA,0,0,0,0,0,0.85,5560.22,0
2009,ANTIOQUIA,5093,BETULIA,0,0,0,0,0,0.75,9647.7,0
2009,ANTIOQUIA,5107,BRICEÑO,0,0,0,0,0,0.9,6895.51,0
2009,ANTIOQUIA,5113,BURITICA,0,0,0,0,0,0.9,6411.76,0
2009,ANTIOQUIA,5125,CAICEDO,0,0,0,0,0,0.77,5972.18,0
2009,ANTIOQUIA,5129,CALDAS,0,0,0,0,0,0.92,26761.38,0
2009,ANTIOQUIA,5134,CAMPAMENTO,0,0,0,0,0,0.92,7124.82,0
2009,ANTIOQUIA,5142,CARACOLI,0,0,0,0,0,0.87,4138.84,0
2009,ANTIOQUIA,5145,CARAMANTA,0,0,0,0,0,0.85,3702.65,0
2009,ANTIOQUIA,5147,CAREPA,0,0,0,0,0,0.78,17444.82,0
2009,ANTIOQUIA,5150,CAROLINA,0,0,0,0,0,1.21,6145.48,0
2009,ANTIOQUIA,5154,CAUCASIA,0,0,0,0,0,0.77,37840.81,0
2009,ANTIOQUIA,5138,CAÑASGORDAS,0,0,0,0,0,0.78,9542.86,0
2009,ANTIOQUIA,5190,CISNEROS,0,0,0,0,0,1.01,5686.28,0
2009,ANTIOQUIA,5101,CIUDAD BOLIVAR,0,0,0,0,0,0.83,12592.39,0
2009,ANTIOQUIA,5197,COCORNA,0,0,0,0,0,0.93,7769.7,0
2009,ANTIOQUIA,5206,CONCEPCION,0,0,0,0,0,0.75,5228.53,0
2009,ANTIOQUIA,5209,CONCORDIA,0,0,0,0,0,1.16,10436.22,0
2009,ANTIOQUIA,5212,COPACABANA,0,0,0,0,0,0.99,34597.81,0
2009,ANTIOQUIA,5120,CACERES,0,0,0,0,0,0.89,16535.04,0
2009,ANTIOQUIA,5234,DABEIBA,0,0,0,0,0,0.8,12594.08,0
2009,ANTIOQUIA,5240,EBEJICO,0,0,0,0,0,0.86,7158.37,0
2009,ANTIOQUIA,5250,EL BAGRE,0,0,0,0,0,0.89,30157.44,0
2009,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,0,0,0,0,0,0.8,16711.29,0
2009,ANTIOQUIA,5697,EL SANTUARIO,0,0,0,0,0,1.08,14532.62,0
2009,ANTIOQUIA,5264,ENTRERRIOS,0,0,0,0,0,0,7545.91,0
2009,ANTIOQUIA,5266,ENVIGADO,0,0,0,0,0,0.75,163460.83,0
2009,ANTIOQUIA,5282,FREDONIA,0,0,0,0,0,0.87,12168.06,0
2009,ANTIOQUIA,5284,FRONTINO,0,0,0,0,0,1.02,11632.88,0
2009,ANTIOQUIA,5306,GIRALDO,0,0,0,0,0,0.93,3787.59,0
2009,ANTIOQUIA,5308,GIRARDOTA,0,0,0,0,0,0.87,25911.46,0
2009,ANTIOQUIA,5313,GRANADA,0,0,0,0,0,0.98,6115.41,0
2009,ANTIOQUIA,5315,GUADALUPE,0,0,0,0,0,0.88,5041.84,0
2009,ANTIOQUIA,5318,GUARNE,0,0,0,0,0,0.76,19255.93,0
2009,ANTIOQUIA,5321,GUATAPE,0,0,0,0,0,1,12785.46,0
2009,ANTIOQUIA,5310,GOMEZ PLATA,0,0,0,0,0,0.72,8648.15,0
2009,ANTIOQUIA,5347,HELICONIA,0,0,0,0,0,0.84,5836.05,0
2009,ANTIOQUIA,5353,HISPANIA,0,0,0,0,0,1,4144.64,0
2009,ANTIOQUIA,5364,JARDIN,0,0,0,0,0,0.91,7626.7,0
2009,ANTIOQUIA,5368,JERICO,0,0,0,0,0,0.84,9472.94,0
2009,ANTIOQUIA,5376,LA CEJA,0,0,0,0,0,0.87,25143.02,0
2009,ANTIOQUIA,5380,LA ESTRELLA,0,0,0,0,0,0.93,27739.08,0
2009,ANTIOQUIA,5390,LA PINTADA,0,0,0,0,0,1.16,6752.76,0
2009,ANTIOQUIA,5400,LA UNION,0,0,0,0,0,0.88,8188.25,0
2009,ANTIOQUIA,5411,LIBORINA,0,0,0,0,0,0.9,4617.43,0
2009,ANTIOQUIA,5425,MACEO,0,0,0,0,0,1.14,9552.46,0
2009,ANTIOQUIA,5440,MARINILLA,0,0,0,0,0,0.88,23595.41,0
2009,ANTIOQUIA,5001,MEDELLIN,0,0,0,0,0,1.1,2633710.5,0
2009,ANTIOQUIA,5467,MONTEBELLO,0,0,0,0,0,0.91,5343.54,0
2009,ANTIOQUIA,5475,MURINDO,0,0,0,0,0,1.07,6502.67,0
2009,ANTIOQUIA,5480,MUTATA,0,0,0,0,0,0.84,9862.59,0
2009,ANTIOQUIA,5483,NARIÑO,0,0,0,0,0,0.67,7119.71,0
2009,ANTIOQUIA,5495,NECHI,0,0,0,0,0,0.88,18499.87,0
2009,ANTIOQUIA,5490,NECOCLI,0,0,0,0,0,0.95,22550.11,0
2009,ANTIOQUIA,5501,OLAYA,0,0,0,0,0,0.8,3791.76,0
2009,ANTIOQUIA,5543,PEQUE,0,0,0,0,0,0.82,6060.16,0
2009,ANTIOQUIA,5541,PEÑOL,0,0,0,0,0,0.92,11922.1,0
2009,ANTIOQUIA,5576,PUEBLORRICO,0,0,0,0,0,0.89,4975.33,0
2009,ANTIOQUIA,5579,PUERTO BERRIO,0,0,0,0,0,0.9,21769.87,0
2009,ANTIOQUIA,5585,PUERTO NARE,0,0,0,0,0,0.75,15259.95,0
2009,ANTIOQUIA,5591,PUERTO TRIUNFO,0,0,0,0,0,0.82,14164.84,0
2009,ANTIOQUIA,5604,REMEDIOS,0,0,0,0,0,0.98,17101.59,0
2009,ANTIOQUIA,5607,RETIRO,0,0,0,0,0,0.98,17129.75,0
2009,ANTIOQUIA,5615,RIONEGRO,0,0,0,0,0,0.84,136932.14,0
2009,ANTIOQUIA,5628,SABANALARGA,0,0,0,0,0,1.24,5520.45,0
2009,ANTIOQUIA,5631,SABANETA,0,0,0,0,0,1.13,52882.11,0
2009,ANTIOQUIA,5642,SALGAR,0,0,0,0,0,0.81,7894.91,0
2009,ANTIOQUIA,5649,SAN CARLOS,0,0,0,0,0,0.85,16938.49,0
2009,ANTIOQUIA,5652,SAN FRANCISCO,0,0,0,0,0,0.72,5286.73,0
2009,ANTIOQUIA,5656,SAN JERONIMO,0,0,0,0,0,0.93,8117.76,0
2009,ANTIOQUIA,5658,SAN JOSE DE LA MONTAÑA,0,0,0,0,0,0.91,3701.35,0
2009,ANTIOQUIA,5659,SAN JUAN DE URABA,0,0,0,0,0,0.93,12358.25,0
2009,ANTIOQUIA,5660,SAN LUIS,0,0,0,0,0,0.68,6946.56,0
2009,ANTIOQUIA,5664,SAN PEDRO,0,0,0,0,0,0.77,13694.33,0
2009,ANTIOQUIA,5665,SAN PEDRO DE URABA,0,0,0,0,0,1.24,14789.25,0
2009,ANTIOQUIA,5667,SAN RAFAEL,0,0,0,0,0,1.01,10536.02,0
2009,ANTIOQUIA,5670,SAN ROQUE,0,0,0,0,0,0.92,11112.65,0
2009,ANTIOQUIA,5674,SAN VICENTE,0,0,0,0,0,1.05,10190.08,0
2009,ANTIOQUIA,5686,SANTA ROSA DE OSOS,0,0,0,0,0,1.01,17362.81,0
2009,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,0,0,0,0,0,0.79,12392.72,0
2009,ANTIOQUIA,5690,SANTO DOMINGO,0,0,0,0,0,1.03,11196.5,0
2009,ANTIOQUIA,5736,SEGOVIA,0,0,0,0,0,0.8,20526.47,0
2009,ANTIOQUIA,5756,SONSON,0,0,0,0,0,0.87,17203.36,0
2009,ANTIOQUIA,5761,SOPETRAN,0,0,0,0,0,0.94,6023.6,0
2009,ANTIOQUIA,5790,TARAZA,0,0,0,0,0,0.74,24990.27,0
2009,ANTIOQUIA,5792,TARSO,0,0,0,0,0,0.77,4822.73,0
2009,ANTIOQUIA,5809,TITIRIBI,0,0,0,0,0,0.66,6231,0
2009,ANTIOQUIA,5819,TOLEDO,0,0,0,0,0,0.82,4230.34,0
2009,ANTIOQUIA,5837,TURBO,0,0,0,0,0,0.97,101595.29,0
2009,ANTIOQUIA,5789,TAMESIS,0,0,0,0,0,1,7814.24,0
2009,ANTIOQUIA,5842,URAMITA,0,0,0,0,0,0.76,5492.83,0
2009,ANTIOQUIA,5847,URRAO,0,0,0,0,0,0.64,14002.75,0
2009,ANTIOQUIA,5854,VALDIVIA,0,0,0,0,0,0.78,10306.28,0
2009,ANTIOQUIA,5856,VALPARAISO,0,0,0,0,0,1.05,4940.57,0
2009,ANTIOQUIA,5858,VEGACHI,0,0,0,0,0,1.05,8529.84,0
2009,ATLANTICO,8078,BARANOA,0,0,0,0,0,0.95,21368.99,0
2009,ATLANTICO,8001,BARRANQUILLA,0,0,0,0,0,1.02,1032046.17,0
2009,ATLANTICO,8137,CAMPO DE LA CRUZ,0,0,0,0,0,0.83,9591.19,0
2009,ATLANTICO,8141,CANDELARIA,0,0,0,0,0,1.06,7744.37,0
2009,ATLANTICO,8296,GALAPA,0,0,0,0,0,0.8,14920.83,0
2009,ATLANTICO,8372,JUAN DE ACOSTA,0,0,0,0,0,0.81,6615.55,0
2009,ATLANTICO,8421,LURUACO,0,0,0,0,0,0.94,10391.76,0
2009,ATLANTICO,8433,MALAMBO,0,0,0,0,0,0.81,25493.56,0
2009,ATLANTICO,8436,MANATI,0,0,0,0,0,1.16,6149.6,0
2009,ATLANTICO,8520,PALMAR DE VARELA,0,0,0,0,0,0.99,7897.14,0
2009,ATLANTICO,8549,PIOJO,0,0,0,0,0,0.78,4054.53,0
2009,ATLANTICO,8558,POLONUEVO,0,0,0,0,0,0.86,4751.9,0
2009,ATLANTICO,8560,PONEDERA,0,0,0,0,0,0.81,8581.65,0
2009,ATLANTICO,8573,PUERTO COLOMBIA,0,0,0,0,0,1.89,24154.37,0
2009,ATLANTICO,8606,REPELON,0,0,0,0,0,0.81,9754.95,0
2009,ATLANTICO,8634,SABANAGRANDE,0,0,0,0,0,0.97,9915.81,0
2009,ATLANTICO,8638,SABANALARGA,0,0,0,0,0,1.24,25229.73,0
2009,ATLANTICO,8675,SANTA LUCIA,0,0,0,0,0,0.7,8271.65,0
2009,ATLANTICO,8685,SANTO TOMAS,0,0,0,0,0,0.82,8108.56,0
2009,ATLANTICO,8758,SOLEDAD,0,0,0,0,0,0.76,191586.93,0
2009,ATLANTICO,8770,SUAN,0,0,0,0,0,0.89,5960.33,0
2009,ATLANTICO,8832,TUBARA,0,0,0,0,0,0.81,5852,0
2009,ATLANTICO,8849,USIACURI,0,0,0,0,0,0.77,4297.88,0
2009,NORTE DE SANTANDER,54051,ARBOLEDAS,0,0,0,0,0,0.79,5117.49,0
2009,NORTE DE SANTANDER,54099,BOCHALEMA,0,0,0,0,0,0.84,3863.32,0
2009,NORTE DE SANTANDER,54109,BUCARASICA,0,0,0,0,0,1.08,3985,0
2009,NORTE DE SANTANDER,54128,CACHIRA,0,0,0,0,0,0.76,4762.22,0
2009,NORTE DE SANTANDER,54172,CHINACOTA,0,0,0,0,0,0.78,5666.04,0
2009,NORTE DE SANTANDER,54174,CHITAGA,0,0,0,0,0,0.73,5340.86,0
2009,NORTE DE SANTANDER,54206,CONVENCION,0,0,0,0,0,0.98,8086.83,0
2009,NORTE DE SANTANDER,54223,CUCUTILLA,0,0,0,0,0,0.87,5028.65,0
2009,NORTE DE SANTANDER,54125,CACOTA,0,0,0,0,0,0.88,3618.3,0
2009,NORTE DE SANTANDER,54001,CUCUTA,0,0,0,0,0,0.96,432819.01,0
2009,NORTE DE SANTANDER,54239,DURANIA,0,0,0,0,0,0.93,3683.89,0
2009,NORTE DE SANTANDER,54245,EL CARMEN,0,0,0,0,0,0.7,8712.61,0
2009,NORTE DE SANTANDER,54250,EL TARRA,0,0,0,0,0,0.89,8205.29,0
2009,NORTE DE SANTANDER,54261,EL ZULIA,0,0,0,0,0,0.92,10642.26,0
2009,NORTE DE SANTANDER,54313,GRAMALOTE,0,0,0,0,0,0.95,3547.64,0
2009,NORTE DE SANTANDER,54344,HACARI,0,0,0,0,0,0.74,7074.76,0
2009,NORTE DE SANTANDER,54347,HERRAN,0,0,0,0,0,0.51,2970.51,0
2009,NORTE DE SANTANDER,54385,LA ESPERANZA,0,0,0,0,0,0.8,6548.25,0
2009,NORTE DE SANTANDER,54398,LA PLAYA,0,0,0,0,0,0.85,4920.34,0
2009,NORTE DE SANTANDER,54377,LABATECA,0,0,0,0,0,0.7,5289.74,0
2009,NORTE DE SANTANDER,54405,LOS PATIOS,0,0,0,0,0,0.74,19523.48,0
2009,NORTE DE SANTANDER,54418,LOURDES,0,0,0,0,0,0.79,2731.55,0
2009,NORTE DE SANTANDER,54480,MUTISCUA,0,0,0,0,0,0.81,2820.05,0
2009,NORTE DE SANTANDER,54498,OCAÑA,0,0,0,0,0,0.88,30594.71,0
2009,NORTE DE SANTANDER,54518,PAMPLONA,0,0,0,0,0,0.66,20157.08,0
2009,NORTE DE SANTANDER,54520,PAMPLONITA,0,0,0,0,0,0.78,3531.02,0
2009,NORTE DE SANTANDER,54553,PUERTO SANTANDER,0,0,0,0,0,0.63,5127.46,0
2009,NORTE DE SANTANDER,54599,RAGONVALIA,0,0,0,0,0,0.53,4067.36,0
2009,NORTE DE SANTANDER,54660,SALAZAR,0,0,0,0,0,0.83,5417.26,0
2009,NORTE DE SANTANDER,54670,SAN CALIXTO,0,0,0,0,0,0.7,6699.8,0
2009,NORTE DE SANTANDER,54673,SAN CAYETANO,0,0,0,0,0,0.76,5002,0
2009,NORTE DE SANTANDER,54680,SANTIAGO,0,0,0,0,0,0.54,3016.75,0
2009,NORTE DE SANTANDER,54720,SARDINATA,0,0,0,0,0,0.79,10514.46,0
2009,NORTE DE SANTANDER,54743,SILOS,0,0,0,0,0,0.72,3794.88,0
2009,NORTE DE SANTANDER,54800,TEORAMA,0,0,0,0,0,0.64,8875.84,0
2009,NORTE DE SANTANDER,54810,TIBU,0,0,0,0,0,0.85,19104.42,0
2009,NORTE DE SANTANDER,54820,TOLEDO,0,0,0,0,0,0.82,8599.88,0
2009,NORTE DE SANTANDER,54871,VILLA CARO,0,0,0,0,0,0.73,3348.29,0
2009,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,0,0,0,0,0,0.77,24809.6,0
2009,NORTE DE SANTANDER,54003,ABREGO,0,0,0,0,0,0.73,15553.76,0
2009,SANTANDER,68013,AGUADA,0,0,0,0,0,0.65,3408.38,0
2009,SANTANDER,68020,ALBANIA,0,0,0,0,0,0.68,3363.92,0
2009,SANTANDER,68051,ARATOCA,0,0,0,0,0,0.85,5771.6,0
2009,SANTANDER,68077,BARBOSA,0,0,0,0,0,0.91,11057.84,0
2009,SANTANDER,68079,BARICHARA,0,0,0,0,0,0.78,6103.58,0
2009,SANTANDER,68081,BARRANCABERMEJA,0,0,0,0,0,1,273803.05,0
2009,SANTANDER,68092,BETULIA,0,0,0,0,0,0.75,3885.11,0
2009,SANTANDER,68101,BOLIVAR,0,0,0,0,0,0.94,6121.02,0
2009,SANTANDER,68001,BUCARAMANGA,0,0,0,0,0,0.98,403987.08,0
2009,SANTANDER,68121,CABRERA,0,0,0,0,0,0.61,3656.2,0
2009,SANTANDER,68132,CALIFORNIA,0,0,0,0,0,0.65,2305.49,0
2009,SANTANDER,68147,CAPITANEJO,0,0,0,0,0,0.93,4754.93,0
2009,SANTANDER,68152,CARCASI,0,0,0,0,0,0.79,4477.99,0
2009,SANTANDER,68160,CEPITA,0,0,0,0,0,0.94,3428.96,0
2009,SANTANDER,68162,CERRITO,0,0,0,0,0,0.78,4967.2,0
2009,SANTANDER,68167,CHARALA,0,0,0,0,0,1.02,6521.15,0
2009,SANTANDER,68169,CHARTA,0,0,0,0,0,0.77,2946.24,0
2009,SANTANDER,68176,CHIMA,0,0,0,0,0,0.88,3696.46,0
2009,SANTANDER,68179,CHIPATA,0,0,0,0,0,0.73,3751.37,0
2009,SANTANDER,68190,CIMITARRA,0,0,0,0,0,0.72,26917.4,0
2009,SANTANDER,68207,CONCEPCION,0,0,0,0,0,0.75,5164.21,0
2009,SANTANDER,68209,CONFINES,0,0,0,0,0,0.69,2944.83,0
2009,SANTANDER,68211,CONTRATACION,0,0,0,0,0,0.74,3020.67,0
2009,SANTANDER,68217,COROMORO,0,0,0,0,0,0.62,4499.28,0
2009,SANTANDER,68229,CURITI,0,0,0,0,0,0.8,6465.64,0
2009,SANTANDER,68235,EL CARMEN DE CHUCURI,0,0,0,0,0,0.75,11186.17,0
2009,SANTANDER,68245,EL GUACAMAYO,0,0,0,0,0,0.85,2525.19,0
2009,SANTANDER,68250,EL PEÑON,0,0,0,0,0,0.77,4861.96,0
2009,SANTANDER,68255,EL PLAYON,0,0,0,0,0,0.97,7246.7,0
2009,SANTANDER,68264,ENCINO,0,0,0,0,0,0.85,3759.93,0
2009,SANTANDER,68266,ENCISO,0,0,0,0,0,0.96,3706.5,0
2009,SANTANDER,68276,FLORIDABLANCA,0,0,0,0,0,0.81,120472.41,0
2009,SANTANDER,68271,FLORIAN,0,0,0,0,0,0.81,6295.62,0
2009,SANTANDER,68296,GALAN,0,0,0,0,0,0.94,3289.55,0
2009,SANTANDER,68307,GIRON,0,0,0,0,0,0.67,86436.21,0
2009,SANTANDER,68318,GUACA,0,0,0,0,0,0.84,2863.3,0
2009,SANTANDER,68320,GUADALUPE,0,0,0,0,0,0.88,3757.91,0
2009,SANTANDER,68322,GUAPOTA,0,0,0,0,0,0.84,2128.32,0
2009,SANTANDER,68324,GUAVATA,0,0,0,0,0,0.71,3110.31,0
2009,SANTANDER,68298,GAMBITA,0,0,0,0,0,0.63,3933.87,0
2009,SANTANDER,68344,HATO,0,0,0,0,0,0.78,3601.08,0
2009,SANTANDER,68368,JESUS MARIA,0,0,0,0,0,0.95,3613.22,0
2009,SANTANDER,68370,JORDAN,0,0,0,0,0,1.2,3185.17,0
2009,SANTANDER,68377,LA BELLEZA,0,0,0,0,0,0.65,4825.24,0
2009,SANTANDER,68397,LA PAZ,0,0,0,0,0,0.8,5049.02,0
2009,SANTANDER,68385,LANDAZURI,0,0,0,0,0,0,6288,0
2009,SANTANDER,68406,LEBRIJA,0,0,0,0,0,0.89,12130.95,0
2009,SANTANDER,68418,LOS SANTOS,0,0,0,0,0,0.83,7725.3,0
2009,SANTANDER,68425,MACARAVITA,0,0,0,0,0,1.03,3685.21,0
2009,SANTANDER,68444,MATANZA,0,0,0,0,0,0.98,3262.91,0
2009,SANTANDER,68464,MOGOTES,0,0,0,0,0,0.87,6280.73,0
2009,SANTANDER,68468,MOLAGAVITA,0,0,0,0,0,0.74,4380.14,0
2009,SANTANDER,68432,MALAGA,0,0,0,0,0,1.06,9165.88,0
2009,SANTANDER,68498,OCAMONTE,0,0,0,0,0,0.84,3636.09,0
2009,SANTANDER,68500,OIBA,0,0,0,0,0,0.79,7124.13,0
2009,SANTANDER,68502,ONZAGA,0,0,0,0,0,0.72,5199.24,0
2009,SANTANDER,68522,PALMAR,0,0,0,0,0,0.5,2690.39,0
2009,SANTANDER,68524,PALMAS DEL SOCORRO,0,0,0,0,0,0.86,3113.25,0
2009,SANTANDER,68547,PIEDECUESTA,0,0,0,0,0,0.89,39918.55,0
2009,SANTANDER,68549,PINCHOTE,0,0,0,0,0,0.69,3284.72,0
2009,SANTANDER,68572,PUENTE NACIONAL,0,0,0,0,0,1.23,8084.72,0
2009,SANTANDER,68573,PUERTO PARRA,0,0,0,0,0,0.65,6715.46,0
2009,SANTANDER,68575,PUERTO WILCHES,0,0,0,0,0,0.92,24719.47,0
2009,SANTANDER,68533,PARAMO,0,0,0,0,0,0.82,4908.85,0
2009,SANTANDER,68615,RIONEGRO,0,0,0,0,0,0.84,16453.32,0
2009,SANTANDER,68655,SABANA DE TORRES,0,0,0,0,0,1.2,27356.04,0
2009,SANTANDER,68669,SAN ANDRES,0,0,0,0,0,0.97,6820.69,0
2009,SANTANDER,68673,SAN BENITO,0,0,0,0,0,0.57,2642.55,0
2009,SANTANDER,68679,SAN GIL,0,0,0,0,0,1.05,23325.11,0
2009,SANTANDER,68682,SAN JOAQUIN,0,0,0,0,0,0.78,3772.67,0
2009,SANTANDER,68684,SAN JOSE DE MIRANDA,0,0,0,0,0,0.77,4673.92,0
2009,SANTANDER,68686,SAN MIGUEL,0,0,0,0,0,0.56,3678.23,0
2009,SANTANDER,68689,SAN VICENTE DE CHUCURI,0,0,0,0,0,0.81,32432.9,0
2009,SANTANDER,68705,SANTA BARBARA,0,0,0,0,0,0.82,2877.45,0
2009,SANTANDER,68720,SANTA HELENA DEL OPON,0,0,0,0,0,0.76,4069.07,0
2009,SANTANDER,68745,SIMACOTA,0,0,0,0,0,0.81,7199.46,0
2009,SANTANDER,68755,SOCORRO,0,0,0,0,0,0.91,13053.89,0
2009,SANTANDER,68770,SUAITA,0,0,0,0,0,0.85,6920.1,0
2009,SANTANDER,68773,SUCRE,0,0,0,0,0,1.03,5147.46,0
2009,SANTANDER,68780,SURATA,0,0,0,0,0,0.9,3406.5,0
2009,SANTANDER,68820,TONA,0,0,0,0,0,0.79,4206.21,0
2009,SANTANDER,68855,VALLE DE SAN JOSE,0,0,0,0,0,0.87,3676.31,0
2009,SANTANDER,68867,VETAS,0,0,0,0,0,0.49,2037.5,0
2009,SANTANDER,68872,VILLANUEVA,0,0,0,0,0,0.97,4906.64,0
2009,SANTANDER,68861,VELEZ,0,0,0,0,0,0.93,7479.67,0
2009,SANTANDER,68895,ZAPATOCA,0,0,0,0,0,0.9,4846.72,0
2009,VALLE DEL CAUCA,76020,ALCALA,0,0,0,0,0,0.57,6048.17,0
2009,VALLE DEL CAUCA,76036,ANDALUCIA,0,0,0,0,0,0.87,8339.68,0
2009,VALLE DEL CAUCA,76041,ANSERMANUEVO,0,0,0,0,0,0.77,10681.25,0
2009,VALLE DEL CAUCA,76054,ARGELIA,0,0,0,0,0,0.78,3798.95,0
2009,VALLE DEL CAUCA,76100,BOLIVAR,0,0,0,0,0,0.94,7966.27,0
2009,VALLE DEL CAUCA,76113,BUGALAGRANDE,0,0,0,0,0,0.96,14038.74,0
2009,VALLE DEL CAUCA,76122,CAICEDONIA,0,0,0,0,0,0.88,14733.9,0
2009,VALLE DEL CAUCA,76130,CANDELARIA,0,0,0,0,0,1.06,34774.82,0
2009,VALLE DEL CAUCA,76147,CARTAGO,0,0,0,0,0,0.94,74447.77,0
2009,VALLE DEL CAUCA,76233,DAGUA,0,0,0,0,0,1.01,17021.29,0
2009,VALLE DEL CAUCA,76246,EL CAIRO,0,0,0,0,0,0.67,4127.25,0
2009,VALLE DEL CAUCA,76248,EL CERRITO,0,0,0,0,0,0.99,21312.97,0
2009,VALLE DEL CAUCA,76250,EL DOVIO,0,0,0,0,0,0.95,6046.09,0
2009,VALLE DEL CAUCA,76243,EL AGUILA,0,0,0,0,0,0.88,5074.97,0
2009,VALLE DEL CAUCA,76275,FLORIDA,0,0,0,0,0,1,19815.89,0
2009,VALLE DEL CAUCA,76306,GINEBRA,0,0,0,0,0,0.98,7559.64,0
2009,VALLE DEL CAUCA,76318,GUACARI,0,0,0,0,0,0.94,11568.22,0
2009,VALLE DEL CAUCA,76364,JAMUNDI,0,0,0,0,0,0.82,36550.22,0
2009,VALLE DEL CAUCA,76377,LA CUMBRE,0,0,0,0,0,0.96,6038.84,0
2009,VALLE DEL CAUCA,76400,LA UNION,0,0,0,0,0,0.88,12714.29,0
2009,VALLE DEL CAUCA,76403,LA VICTORIA,0,0,0,0,0,0.99,5786.61,0
2009,VALLE DEL CAUCA,76497,OBANDO,0,0,0,0,0,0.73,7101.68,0
2009,VALLE DEL CAUCA,76520,PALMIRA,0,0,0,0,0,0.96,186440.34,0
2009,VALLE DEL CAUCA,76563,PRADERA,0,0,0,0,0,0.84,19659.55,0
2009,VALLE DEL CAUCA,76606,RESTREPO,0,0,0,0,0,0.9,6950.23,0
2009,VALLE DEL CAUCA,76616,RIOFRIO,0,0,0,0,0,0.85,8288.73,0
2009,VALLE DEL CAUCA,76622,ROLDANILLO,0,0,0,0,0,0.96,11125.49,0
2009,VALLE DEL CAUCA,76670,SAN PEDRO,0,0,0,0,0,0.77,7371.53,0
2009,VALLE DEL CAUCA,76736,SEVILLA,0,0,0,0,0,0.76,18568.89,0
2009,VALLE DEL CAUCA,76823,TORO,0,0,0,0,0,0.84,7142.38,0
2009,VALLE DEL CAUCA,76828,TRUJILLO,0,0,0,0,0,0.79,7443.76,0
2009,VALLE DEL CAUCA,76834,TULUA,0,0,0,0,0,0.97,117894.46,0
2009,VALLE DEL CAUCA,76845,ULLOA,0,0,0,0,0,0.77,3357.06,0
2009,VALLE DEL CAUCA,76863,VERSALLES,0,0,0,0,0,0.9,5032.51,0
2009,VALLE DEL CAUCA,76869,VIJES,0,0,0,0,0,0.96,4466.81,0
2009,VALLE DEL CAUCA,76890,YOTOCO,0,0,0,0,0,0.84,9219.23,0
2009,VALLE DEL CAUCA,76892,YUMBO,0,0,0,0,0,1.05,109791.56,0
2009,VALLE DEL CAUCA,76895,ZARZAL,0,0,0,0,0,0.96,17688.18,0
2010,ANTIOQUIA,5002,ABEJORRAL,0,0,0,0,0,0.94,9205.12,0
2010,ANTIOQUIA,5004,ABRIAQUI,0,0,0,0,0,0.91,2904.22,0
2010,ANTIOQUIA,5021,ALEJANDRIA,0,0,0,0,0,1.15,4841.04,0
2010,ANTIOQUIA,5030,AMAGA,0,0,0,0,0,0.81,11312.21,0
2010,ANTIOQUIA,5031,AMALFI,0,0,0,0,0,0.95,15115.16,0
2010,ANTIOQUIA,5034,ANDES,0,0,0,0,0,0.82,23569.84,0
2010,ANTIOQUIA,5036,ANGELOPOLIS,0,0,0,0,0,0.78,4296.84,0
2010,ANTIOQUIA,5038,ANGOSTURA,0,0,0,0,0,0.81,10565.55,0
2010,ANTIOQUIA,5040,ANORI,0,0,0,0,0,0.92,16233.97,0
2010,ANTIOQUIA,5044,ANZA,0,0,0,0,0,0.92,5013.13,0
2010,ANTIOQUIA,5045,APARTADO,0,0,0,0,0,0.7,81995.09,0
2010,ANTIOQUIA,5051,ARBOLETES,0,0,0,0,0,0.84,13976.02,0
